statenum,casenum,vnumber,pnumber,city,heavytruck,body,cargo,gvwrating,mcinnnum,regstate,vconfig,vin,make,model,modelyr,feet,contribcirc
36,427,1,2,50,0,20,0,0,0,36,0,5TDKK3DC7CS2,49,442,2012,6,0
36,428,1,1,1380,0,20,0,0,0,36,0,1D4GP25B16B5,7,442,2006,5,0
36,428,1,2,1380,0,20,0,0,0,36,0,1D4GP25B16B5,7,442,2006,5,0
36,429,1,1,1495,1,80,0,0,0,36,0,JKAZX9C173A0,73,706,2003,6,0
36,429,2,1,1495,1,66,1,3,130073,36,7,1XPHD49X6DD2,87,884,2013,5,0
36,431,1,1,4170,0,4,0,0,0,36,0,4T1BF1FK0EU4,49,40,2014,5,0
36,431,1,2,4170,0,4,0,0,0,36,0,4T1BF1FK0EU4,49,40,2014,5,0
36,432,1,1,4170,0,14,0,0,0,36,0,5UXKR0C58G0P,34,401,2016,5,0
36,432,1,2,4170,0,14,0,0,0,36,0,5UXKR0C58G0P,34,401,2016,5,0
36,432,1,3,4170,0,14,0,0,0,36,0,5UXKR0C58G0P,34,401,2016,5,0
36,433,1,1,5480,0,80,0,0,0,36,0,VTTGM51A5521,53,705,2005,5,0
36,433,2,1,5480,0,30,0,0,0,36,0,1N6ED27Y0YC3,35,472,2000,5,0
36,433,2,2,5480,0,30,0,0,0,36,0,1N6ED27Y0YC3,35,472,2000,5,0
36,434,1,1,750,0,4,0,0,0,36,0,1N4DL01A3YC1,35,47,2000,5,0
36,435,1,1,5049,0,80,0,0,0,36,0,1HD1LC31XGC4,72,706,2016,5,0
36,435,1,2,5049,0,80,0,0,0,36,0,1HD1LC31XGC4,72,706,2016,5,0
36,437,1,1,3366,0,4,0,0,0,36,0,JM1BJ2220104,41,35,2001,5,0
36,437,1,2,3366,0,4,0,0,0,36,0,JM1BJ2220104,41,35,2001,5,0
36,438,1,1,750,0,14,0,0,0,36,0,SHSRD78834U2,37,402,2004,5,0
36,439,1,1,4170,0,4,0,0,0,36,0,3MEHM08ZX9R6,14,21,2009,5,0
36,440,1,1,3339,0,80,0,0,0,36,0,JS1NP41A8721,53,706,2007,5,0
36,441,2,1,6680,0,4,0,0,0,36,0,2G1WF55E4493,20,2,2004,6,0
36,442,1,1,750,0,2,0,0,0,36,0,JNKCV64E38M1,58,37,2008,5,0
36,442,1,2,750,0,2,0,0,0,36,0,JNKCV64E38M1,58,37,2008,5,0
36,442,1,3,750,0,2,0,0,0,36,0,JNKCV64E38M1,58,37,2008,5,0
36,442,1,4,750,0,2,0,0,0,36,0,JNKCV64E38M1,58,37,2008,5,0
36,443,2,1,1930,0,14,0,0,0,36,0,KL7CJRSB4FB2,20,406,2015,6,0
36,443,2,2,1930,0,14,0,0,0,36,0,KL7CJRSB4FB2,20,406,2015,6,0
36,443,3,1,1930,0,4,0,0,0,36,0,1N4AL21E59C1,35,47,2009,5,0
36,443,3,2,1930,0,4,0,0,0,36,0,1N4AL21E59C1,35,47,2009,5,0
36,444,1,1,4170,0,15,0,0,0,36,0,1C4SDJET5CC3,7,422,2012,5,0
36,446,1,1,4170,0,14,0,0,0,36,0,5UXFB33552LH,34,401,2002,5,0
36,446,1,2,4170,0,14,0,0,0,36,0,5UXFB33552LH,34,401,2002,5,0
36,446,2,1,4170,0,4,0,0,0,36,0,2T1BU4EEXAC3,49,32,2010,5,0
36,446,2,2,4170,0,4,0,0,0,36,0,2T1BU4EEXAC3,49,32,2010,5,0
36,446,2,3,4170,0,4,0,0,0,36,0,2T1BU4EEXAC3,49,32,2010,5,0
36,446,2,4,4170,0,4,0,0,0,36,0,2T1BU4EEXAC3,49,32,2010,5,0
36,447,1,1,1290,0,20,0,0,0,36,0,2FMZA52204BA,12,443,2004,9,0
36,447,1,2,1290,0,20,0,0,0,36,0,2FMZA52204BA,12,443,2004,9,0
36,447,1,3,1290,0,20,0,0,0,36,0,2FMZA52204BA,12,443,2004,9,0
36,448,1,1,3220,0,4,0,0,0,36,0,WAULC68E93A2,32,43,2003,6,0
36,449,1,1,4170,0,4,0,0,0,36,0,1HGCR2F56FA2,37,32,2015,5,0
36,449,1,2,4170,0,4,0,0,0,36,0,1HGCR2F56FA2,37,32,2015,5,0
36,449,1,3,4170,0,4,0,0,0,36,0,1HGCR2F56FA2,37,32,2015,5,0
36,449,1,4,4170,0,4,0,0,0,36,0,1HGCR2F56FA2,37,32,2015,5,0
36,449,1,5,4170,0,4,0,0,0,36,0,1HGCR2F56FA2,37,32,2015,5,0
36,449,2,1,4170,0,4,0,0,0,36,0,1HGCR2F88FA0,37,32,2015,5,0
36,449,3,1,4170,0,4,0,0,0,36,0,WVWRH63B32P0,30,46,2002,5,0
36,449,3,2,4170,0,4,0,0,0,36,0,WVWRH63B32P0,30,46,2002,5,0
36,449,3,3,4170,0,4,0,0,0,36,0,WVWRH63B32P0,30,46,2002,5,0
36,450,1,1,3542,0,80,0,0,0,36,0,1HD1BJL10HY0,72,709,1987,5,0
36,451,1,1,1290,0,15,0,0,0,36,0,5FNYF6H47GB0,37,421,2016,5,0
36,451,1,2,1290,0,15,0,0,0,36,0,5FNYF6H47GB0,37,421,2016,5,0
36,452,2,1,4120,0,20,0,0,0,36,0,2C4RC1BG3DR6,6,441,2013,6,0
36,452,2,2,4120,0,20,0,0,0,36,0,2C4RC1BG3DR6,6,441,2013,6,0
36,452,2,3,4120,0,20,0,0,0,36,0,2C4RC1BG3DR6,6,441,2013,6,0
36,452,2,4,4120,0,20,0,0,0,36,0,2C4RC1BG3DR6,6,441,2013,6,0
36,453,1,1,5081,0,4,0,0,0,36,0,1G4HP54K82U2,18,2,2002,5,0
36,453,2,1,5081,0,6,0,0,0,36,0,5Y2SL62874Z4,22,32,2004,6,0
36,453,2,2,5081,0,6,0,0,0,36,0,5Y2SL62874Z4,22,32,2004,6,0
36,453,2,3,5081,0,6,0,0,0,36,0,5Y2SL62874Z4,22,32,2004,6,0
36,454,1,1,4170,0,20,0,0,0,36,0,5TDZA22C35S3,49,442,2005,5,0
36,456,1,1,2920,0,30,0,0,0,36,0,5TETU62N17Z4,49,472,2007,5,0
36,456,2,1,2920,0,80,0,0,0,36,0,JH2SC3309VM1,37,706,1997,6,0
36,457,1,1,2600,0,80,0,0,0,36,0,JYARN39E9GA0,76,706,2016,5,0
36,458,1,1,4579,0,31,0,0,0,36,0,3GNTKGE71DG1,20,482,2013,6,0
36,458,2,1,4579,0,14,0,0,0,36,0,1FMYU93175KB,12,402,2005,5,0
36,459,1,1,2920,0,4,0,0,0,36,0,1N4AL11D64C1,35,47,2004,9,0
36,460,2,1,6040,0,5,0,0,0,36,0,JHMGD38677S0,37,39,2007,5,0
36,461,1,1,4063,1,64,1,2,1546524,36,1,5PVNE8JT9D4S,98,806,2013,5,0
36,461,2,1,4063,1,14,0,0,0,36,0,KM8SC73D42U1,55,401,2002,6,0
36,462,1,1,5315,0,14,0,0,0,36,0,2T2HA31U84C0,59,403,2004,5,0
36,462,1,2,5315,0,14,0,0,0,36,0,2T2HA31U84C0,59,403,2004,5,0
36,462,1,3,5315,0,14,0,0,0,36,0,2T2HA31U84C0,59,403,2004,5,0
36,463,1,1,6660,0,4,0,0,0,36,0,3VWSK69M13M0,30,40,2003,5,0
36,463,2,1,6660,0,4,0,0,0,36,0,JTDBT9238710,49,51,2007,5,0
36,464,1,1,3000,0,4,0,0,0,36,0,1Y1SK5280YZ4,20,32,2000,5,0
36,465,1,1,2057,0,4,0,0,0,36,0,4T1BG22K7VU1,49,40,1997,5,0
36,465,2,1,2057,0,15,0,0,0,36,0,5FNYF4H99BB0,37,421,2011,5,0
36,465,2,2,2057,0,15,0,0,0,36,0,5FNYF4H99BB0,37,421,2011,5,0
36,466,1,1,4903,0,2,0,0,0,36,0,JTDDR32T0Y00,49,33,2000,5,0
36,466,2,1,4903,0,31,0,0,0,36,0,1FTFW1EF5EFB,12,481,2014,5,0
36,466,2,2,4903,0,31,0,0,0,36,0,1FTFW1EF5EFB,12,481,2014,5,0
36,466,2,3,4903,0,31,0,0,0,36,0,1FTFW1EF5EFB,12,481,2014,5,0
36,466,2,4,4903,0,31,0,0,0,36,0,1FTFW1EF5EFB,12,481,2014,5,0
36,467,1,1,4170,0,14,0,0,0,36,0,WBXPC9C46AWJ,34,402,2010,5,0
36,468,1,1,2460,0,2,0,0,0,36,0,1G1AK15F2771,20,22,2007,5,0
36,468,2,1,2460,0,4,0,0,0,36,0,JTDKB20U8675,49,46,2006,5,0
36,468,3,1,2460,0,31,0,0,0,36,0,1GTGK13U15F9,23,481,2005,5,0
36,469,1,1,1510,0,31,0,0,0,36,0,1FTSX21525EB,12,481,2005,5,0
36,470,1,1,4170,0,80,0,0,0,36,0,1HD1GX4168K3,72,706,2008,5,0
36,472,1,1,2600,0,80,0,0,0,36,0,JS1GR7MA2G21,53,706,2016,5,0
36,473,1,1,6040,0,4,0,0,0,36,0,5NPEU46C49H5,55,33,2009,5,0
36,475,1,1,5257,0,4,0,0,0,36,0,3VWPA81H9XM2,30,40,1999,6,0
36,476,1,1,4170,0,4,0,0,0,36,0,2C3CDXCT8EH1,7,24,2014,5,0
36,477,1,1,1292,0,80,0,0,0,36,0,JKAZX4K1X3A0,73,705,2003,6,0
36,477,2,1,1292,0,4,0,0,0,36,0,19XFB2F86FE0,37,31,2015,6,0
36,477,2,2,1292,0,4,0,0,0,36,0,19XFB2F86FE0,37,31,2015,6,0
36,479,1,1,9997,0,14,0,0,0,36,0,JF2SH6DC6AH9,48,401,2010,5,0
36,479,2,1,9997,0,6,0,0,0,36,0,4S3BH8061476,48,45,2004,5,0
36,479,3,1,9997,0,31,0,0,0,36,0,1FTWF32S4YEA,12,481,2000,5,0
36,479,3,2,9997,0,31,0,0,0,36,0,1FTWF32S4YEA,12,481,2000,5,0
36,480,1,1,4170,0,4,0,0,0,36,0,4A3AB36F89E0,52,34,2009,5,0
36,481,1,1,613,0,4,0,0,0,36,0,3FAHP08186R1,12,23,2006,5,0
36,481,1,2,613,0,4,0,0,0,36,0,3FAHP08186R1,12,23,2006,5,0
36,481,2,1,613,0,31,0,0,0,36,0,1GCHK29668E1,20,481,2008,5,0
36,482,1,1,2920,1,14,0,0,0,36,0,5N1AR18W56C6,35,401,2006,5,0
36,482,1,2,2920,1,14,0,0,0,36,0,5N1AR18W56C6,35,401,2006,5,0
36,482,3,1,2920,1,4,0,0,0,36,0,JM1BL1SG2A12,41,51,2010,5,0
36,482,4,1,2920,1,80,0,0,0,36,0,JS1GW71A4621,53,706,2006,5,0
36,483,1,1,3082,0,80,0,0,0,36,0,1HD1FRW121Y6,72,706,2001,5,0
36,484,1,1,3462,0,4,0,0,0,36,0,3VWD17AJ9EM2,30,40,2014,5,0
36,484,1,2,3462,0,4,0,0,0,36,0,3VWD17AJ9EM2,30,40,2014,5,0
36,484,1,3,3462,0,4,0,0,0,36,0,3VWD17AJ9EM2,30,40,2014,5,0
36,485,1,1,2440,0,30,0,0,0,36,0,1FTCR10A8TTA,12,471,1996,5,0
36,486,3,1,3840,1,21,0,0,0,36,0,WD2YD7429355,98,498,2003,5,0
36,486,3,2,3840,1,21,0,0,0,36,0,WD2YD7429355,98,498,2003,5,0
36,487,1,1,1539,0,14,0,0,0,36,0,JF1SF65532H7,48,401,2002,5,0
36,487,2,1,1539,0,14,0,0,0,36,0,5XYZWDLA8DG1,55,401,2013,6,0
36,489,1,1,6450,0,80,0,0,0,36,0,JS1GR7DAXX21,53,705,1999,5,0
36,490,1,1,1817,0,80,0,0,0,36,0,1HFSC3207TA1,37,706,1996,6,0
36,491,1,1,6450,0,6,0,0,0,36,0,3GCDA85D28S5,20,23,2008,5,0
36,492,1,1,2710,0,2,0,0,0,36,0,1HGCG225XWA0,37,32,1998,5,0
36,492,2,1,2710,0,80,0,0,0,36,0,1HD1CAP182K1,72,706,2002,5,0
36,493,1,1,6040,0,16,0,0,0,36,0,1GNFK16R7XJ3,20,431,1999,5,0
36,493,2,1,6040,0,80,0,0,0,36,0,WB1051701AZV,34,706,2010,5,0
36,494,1,1,4170,0,20,0,0,0,36,0,1D4GP25B25B1,7,442,2005,6,0
36,495,1,1,250,0,2,0,0,0,36,0,4B3AG42G45E0,7,43,2005,5,0
36,496,2,1,4170,0,88,0,0,0,36,0,1E+12,99,709,9999,5,0
36,497,1,1,2606,0,80,0,0,0,36,0,JS1GR7JA8421,53,705,2004,6,0
36,497,2,1,2606,0,14,0,0,0,36,0,JTMRFREV3D50,49,402,2013,5,0
36,497,2,2,2606,0,14,0,0,0,36,0,JTMRFREV3D50,49,402,2013,5,0
36,499,1,1,4170,0,14,0,0,0,36,0,1FMCU0D7XCKB,12,402,2012,5,0
36,499,1,2,4170,0,14,0,0,0,36,0,1FMCU0D7XCKB,12,402,2012,5,0
36,500,1,1,3200,0,4,0,0,0,36,0,1FAHP2EWXBG1,12,17,2011,5,0
36,500,1,2,3200,0,4,0,0,0,36,0,1FAHP2EWXBG1,12,17,2011,5,0
36,500,1,3,3200,0,4,0,0,0,36,0,1FAHP2EWXBG1,12,17,2011,5,0
36,500,2,1,3200,0,4,0,0,0,36,0,1B3ES56C94D5,7,20,2004,5,0
36,501,1,1,3198,0,14,0,0,0,36,0,1C4AJWAG6EL2,2,403,2014,5,0
36,502,1,1,360,0,31,0,0,0,36,0,1C6RR7FT3ES2,7,482,2014,5,0
36,502,2,1,360,0,14,0,0,0,36,0,1C4AJWAG2DL5,2,403,2013,5,0
36,503,1,1,4170,0,80,0,0,0,36,0,WB1053404DZL,34,706,2013,5,0
36,503,2,1,4170,0,14,0,0,0,36,0,2T3DFREV4EW2,49,402,2014,5,0
36,503,2,2,4170,0,14,0,0,0,36,0,2T3DFREV4EW2,49,402,2014,5,0
36,504,1,1,5150,0,4,0,0,0,36,0,2HGEJ6614YH5,37,31,2000,5,0
36,505,1,1,3840,0,4,0,0,0,36,0,19UUA5664YA0,54,35,2000,5,0
36,505,1,2,3840,0,4,0,0,0,36,0,19UUA5664YA0,54,35,2000,5,0
36,505,2,1,3840,0,4,0,0,0,36,0,3N1BC13EX7L3,35,50,2007,5,0
36,505,2,2,3840,0,4,0,0,0,36,0,3N1BC13EX7L3,35,50,2007,5,0
36,506,1,1,6010,0,4,0,0,0,36,0,1LNFM97VXWY7,13,1,1998,5,0
36,506,2,1,6010,0,4,0,0,0,36,0,WDDHF8JB0DA7,42,48,2013,5,0
36,507,1,1,3460,0,4,0,0,0,36,0,3FADP4EJ1FM1,12,32,2015,5,0
36,507,1,2,3460,0,4,0,0,0,36,0,3FADP4EJ1FM1,12,32,2015,5,0
36,507,2,1,3460,0,14,0,0,0,36,0,1FMCU9GXXGUA,12,402,2016,5,0
36,508,1,1,1290,0,80,0,0,0,36,0,JS1SK44A5F21,53,704,2015,5,0
36,508,2,1,1290,0,4,0,0,0,36,0,1G1PE5SB0D71,20,25,2013,5,0
36,508,2,2,1290,0,4,0,0,0,36,0,1G1PE5SB0D71,20,25,2013,5,0
36,509,1,1,3589,0,21,0,0,0,36,0,1FTFE24Y3RHA,12,461,1994,5,0
36,510,1,1,5110,0,6,0,0,0,36,0,4S3BH6758376,48,34,2003,5,0
36,510,2,1,5110,0,4,0,0,0,36,0,2G1WT58N9791,20,2,2007,5,0
36,510,2,2,5110,0,4,0,0,0,36,0,2G1WT58N9791,20,2,2007,5,0
36,511,1,1,4170,0,80,0,0,0,36,0,JH2PC35096M7,37,705,2006,5,0
36,513,1,1,4170,0,14,0,0,0,36,0,5XYKW4A77EG5,63,402,2014,5,0
36,514,1,1,4170,0,4,0,0,0,36,0,2FAHP71V98X1,12,16,2008,5,0
36,515,1,1,5110,0,4,0,0,0,36,0,5NPET46C17H2,55,33,2007,6,0
36,516,1,1,5810,0,4,0,0,0,36,0,5NPEC4AC9BH1,55,33,2011,5,0
36,517,1,1,4170,0,21,0,0,0,36,0,1FTNE2EW9BDA,12,461,2011,6,0
36,517,1,2,4170,0,21,0,0,0,36,0,1FTNE2EW9BDA,12,461,2011,6,0
36,518,1,1,4170,0,4,0,0,0,36,0,1HGCG16581A0,37,32,2001,5,0
36,519,1,1,6805,0,80,0,0,0,36,0,JS1GN7BA4321,53,705,2003,5,0
36,519,2,1,6805,0,31,0,0,0,36,0,1FTFX1EF1CFC,12,481,2012,5,0
36,520,1,1,3410,0,4,0,0,0,36,0,KNALD1240450,63,35,2004,6,0
36,521,1,1,705,0,4,0,0,0,36,0,1N4AL3AP4EN2,35,47,2014,5,0
36,521,1,2,705,0,4,0,0,0,36,0,1N4AL3AP4EN2,35,47,2014,5,0
36,521,1,3,705,0,4,0,0,0,36,0,1N4AL3AP4EN2,35,47,2014,5,0
36,521,1,4,705,0,4,0,0,0,36,0,1N4AL3AP4EN2,35,47,2014,5,0
36,521,1,5,705,0,4,0,0,0,36,0,1N4AL3AP4EN2,35,47,2014,5,0
36,521,2,1,705,0,31,0,0,0,36,0,1GCGK24K2LE2,20,481,1990,5,0
36,522,1,1,9997,0,14,0,0,0,36,0,5GZCZ63486S8,24,401,2006,5,0
36,523,1,1,5742,0,5,0,0,0,36,0,JM1DE1KZ6D01,41,55,2013,5,0
36,523,1,2,5742,0,5,0,0,0,36,0,JM1DE1KZ6D01,41,55,2013,5,0
36,524,1,1,5230,0,80,0,0,0,36,0,JYARN05E0YA0,76,706,2000,5,0
36,524,2,1,5230,0,52,22,3,999999999,36,21,5FYD8FV12CB0,98,988,2012,5,0
36,525,1,1,2057,0,20,0,0,0,36,0,1GNDV23L75D2,20,444,2005,6,0
36,526,1,1,1500,0,4,0,0,0,36,0,2G4WB52K9X15,18,20,1999,5,0
36,526,2,1,1500,0,88,0,0,0,36,0,JH2AF60657K3,37,701,2007,5,0
36,527,1,1,4170,0,80,0,0,0,36,0,JYARJ16E1FA0,76,706,2015,5,0
36,527,2,1,4170,0,4,0,0,0,36,0,1HGCM66585A0,37,32,2005,5,0
36,527,2,2,4170,0,4,0,0,0,36,0,1HGCM66585A0,37,32,2005,5,0
36,527,2,3,4170,0,4,0,0,0,36,0,1HGCM66585A0,37,32,2005,5,0
36,527,2,4,4170,0,4,0,0,0,36,0,1HGCM66585A0,37,32,2005,5,0
36,527,2,5,4170,0,4,0,0,0,36,0,1HGCM66585A0,37,32,2005,5,0
36,528,1,1,1221,0,15,0,0,0,36,0,1GKFK06289R3,23,421,2009,5,1
36,529,1,1,4170,0,4,0,0,0,36,0,2G1WD57CX912,20,2,2009,6,0
36,530,1,1,1550,0,14,0,0,0,36,0,5N1AR2MM7EC7,35,401,2014,5,0
36,530,1,2,1550,0,14,0,0,0,36,0,5N1AR2MM7EC7,35,401,2014,5,0
36,531,1,1,6626,0,30,0,0,0,36,0,1FMZU77E81UA,12,473,2001,5,0
36,531,1,2,6626,0,30,0,0,0,36,0,1FMZU77E81UA,12,473,2001,5,0
36,531,1,3,6626,0,30,0,0,0,36,0,1FMZU77E81UA,12,473,2001,5,0
36,531,2,1,6626,0,14,0,0,0,36,0,5J6RM4H76EL0,37,402,2014,5,0
36,531,2,2,6626,0,14,0,0,0,36,0,5J6RM4H76EL0,37,402,2014,5,0
36,531,2,3,6626,0,14,0,0,0,36,0,5J6RM4H76EL0,37,402,2014,5,0
36,532,1,1,6822,0,15,0,0,0,36,0,5FNYF4H27CB0,37,421,2012,5,0
36,532,2,1,6822,0,5,0,0,0,36,0,1B3HB48AX9D1,7,25,2009,5,0
36,533,1,1,4090,0,4,0,0,0,36,0,JTHBN36F4401,59,32,2004,5,0
36,534,1,1,3000,0,31,0,0,0,36,0,1GCJK336X8F2,20,481,2008,5,0
36,535,1,1,4122,0,80,0,0,0,36,0,1HD1JD51XAB0,72,706,2010,5,0
36,537,1,1,4170,1,71,1,2,888888888,36,19,3D6WC6GL8AG1,7,881,2010,5,0
36,537,1,2,4170,1,71,1,2,888888888,36,19,3D6WC6GL8AG1,7,881,2010,5,0
36,538,1,1,750,0,80,0,0,0,36,0,JKAZX4P137A0,73,705,2007,5,0
36,540,1,1,1676,0,4,0,0,0,36,0,JTHBK1EG8B24,59,31,2011,5,0
36,541,1,1,472,0,80,0,0,0,36,0,JS1GT76A5621,53,706,2006,5,0
36,542,1,1,2140,0,31,0,0,0,36,0,1FTMF1C82GFB,12,481,2016,5,0
36,542,1,2,2140,0,31,0,0,0,36,0,1FTMF1C82GFB,12,481,2016,5,0
36,542,2,1,2140,0,4,0,0,0,36,0,JM1BM1M30E12,41,51,2014,5,0
36,543,1,1,1899,1,20,0,0,0,36,0,1A4GP45R46B5,6,441,2006,5,0
36,543,1,2,1899,1,20,0,0,0,36,0,1A4GP45R46B5,6,441,2006,5,0
36,543,2,1,1899,1,80,0,0,0,36,0,1HD1KBW156Y6,72,706,2006,5,0
36,543,3,1,1899,1,66,1,3,26467,36,6,1FUJGLDR6CLB,82,881,2012,5,0
36,544,1,1,2043,0,14,0,0,0,36,0,2CNDL23F4560,20,404,2005,5,0
36,544,2,1,2043,0,31,0,0,0,36,0,1FT8W3BT9EEB,12,481,2014,5,0
36,545,1,1,5439,0,14,0,0,0,36,0,JF1SG63607H7,48,401,2007,5,0
36,545,2,1,5439,0,80,0,0,0,36,0,1HD1GZM13FC3,72,706,2015,6,0
36,546,1,1,1410,0,90,0,0,0,36,0,1E+12,98,739,2016,6,0
36,546,1,2,1410,0,90,0,0,0,36,0,1E+12,98,739,2016,6,0
36,546,2,1,1410,0,90,0,0,0,36,0,1E+12,53,739,2008,5,0
36,547,1,1,533,0,4,0,0,0,36,0,1N4AL21E38N5,35,47,2008,6,0
36,547,1,2,533,0,4,0,0,0,36,0,1N4AL21E38N5,35,47,2008,6,0
36,548,1,1,5230,0,31,0,0,0,36,0,2GCEK19T8413,20,481,2004,6,0
36,549,1,1,4600,0,14,0,0,0,36,0,5GZCZ53464S8,24,401,2004,5,0
36,549,1,2,4600,0,14,0,0,0,36,0,5GZCZ53464S8,24,401,2004,5,0
36,549,1,3,4600,0,14,0,0,0,36,0,5GZCZ53464S8,24,401,2004,5,0
36,549,1,4,4600,0,14,0,0,0,36,0,5GZCZ53464S8,24,401,2004,5,0
36,550,1,1,4170,0,80,0,0,0,36,0,LC2U8J105CC0,98,703,2012,5,0
36,551,1,1,2920,0,80,0,0,0,36,0,1HD1BRY17YY0,72,706,2000,5,0
36,551,2,1,2920,0,4,0,0,0,36,0,1G11G5SX9DF2,20,37,2013,5,0
36,552,1,1,6090,0,4,0,0,0,36,0,KNAGM4A79D53,63,34,2013,5,0
36,553,1,1,4170,1,63,7,3,2381703,36,2,1M2AC07C95M0,86,881,2005,5,0
36,553,1,2,4170,1,63,7,3,2381703,36,2,1M2AC07C95M0,86,881,2005,5,0
36,555,1,1,5651,0,4,0,0,0,36,0,4T4BE46K89R0,49,40,2009,5,0
36,555,1,2,5651,0,4,0,0,0,36,0,4T4BE46K89R0,49,40,2009,5,0
36,556,1,1,2437,0,80,0,0,0,36,0,1HD1FBW17YY6,72,706,2000,5,0
36,557,1,1,4170,0,14,0,0,0,36,0,1C4AJWAG5EL1,2,403,2014,5,0
36,558,1,1,6110,1,80,0,0,0,36,0,JYARJ16E98A0,76,705,2008,5,0
36,558,2,1,6110,1,62,1,2,777777777,36,1,4UZAC2DV5GCH,82,870,2016,5,0
36,559,1,1,810,0,80,0,0,0,36,0,1E+12,37,709,1986,6,0
36,560,1,1,2160,0,21,0,0,0,36,0,1FTNE14L27DB,12,461,2007,5,0
36,560,1,2,2160,0,21,0,0,0,36,0,1FTNE14L27DB,12,461,2007,5,0
36,560,2,1,2160,0,20,0,0,0,36,0,1GB6G5CG5F11,20,445,2015,5,0
36,562,1,1,705,0,14,0,0,0,36,0,1GNDT13S0322,20,403,2003,5,0
36,563,1,1,705,0,14,0,0,0,36,0,1FMZU73E94ZA,12,401,2004,5,0
36,563,1,2,705,0,14,0,0,0,36,0,1FMZU73E94ZA,12,401,2004,5,0
36,563,2,1,705,0,14,0,0,0,36,0,1FMCU70E91UC,12,401,2001,5,0
36,564,1,1,3523,0,4,0,0,0,36,0,19XFB2F83DE2,37,31,2013,5,0
36,564,2,1,3523,0,6,0,0,0,36,0,4S4BP61C7763,48,45,2007,5,0
36,564,2,2,3523,0,6,0,0,0,36,0,4S4BP61C7763,48,45,2007,5,0
36,564,2,3,3523,0,6,0,0,0,36,0,4S4BP61C7763,48,45,2007,5,0
36,564,2,4,3523,0,6,0,0,0,36,0,4S4BP61C7763,48,45,2007,5,0
36,564,2,5,3523,0,6,0,0,0,36,0,4S4BP61C7763,48,45,2007,5,0
36,564,3,1,3523,0,4,0,0,0,36,0,2HGFB2F99EH5,37,31,2014,5,0
36,564,3,2,3523,0,4,0,0,0,36,0,2HGFB2F99EH5,37,31,2014,5,0
36,564,4,1,3523,0,4,0,0,0,36,0,WBA8B7C55GK4,34,34,2016,5,0
36,564,4,2,3523,0,4,0,0,0,36,0,WBA8B7C55GK4,34,34,2016,5,0
36,564,4,3,3523,0,4,0,0,0,36,0,WBA8B7C55GK4,34,34,2016,5,0
36,564,4,4,3523,0,4,0,0,0,36,0,WBA8B7C55GK4,34,34,2016,5,0
36,565,1,1,705,0,4,0,0,0,36,0,2T1BU4EE3BC7,49,32,2011,5,0
36,565,1,2,705,0,4,0,0,0,36,0,2T1BU4EE3BC7,49,32,2011,5,0
36,565,2,1,705,0,4,0,0,0,36,0,JN1CA21D7ST0,35,39,1995,9,0
36,566,1,1,4461,0,4,0,0,0,36,0,2HGEJ6615YH5,37,31,2000,5,0
36,566,1,2,4461,0,4,0,0,0,36,0,2HGEJ6615YH5,37,31,2000,5,0
36,567,1,1,4170,0,20,0,0,0,36,0,2HKRL1857YH5,37,441,2000,5,0
36,568,1,1,410,1,63,4,3,490781,36,2,1M2B197C5KW0,86,881,1989,5,0
36,568,2,1,410,1,4,0,0,0,36,0,2G1WB5E30E11,20,2,2014,6,0
36,569,1,1,4170,0,4,0,0,0,36,0,JN1CV6AR4AM2,58,37,2010,5,0
36,569,1,2,4170,0,4,0,0,0,36,0,JN1CV6AR4AM2,58,37,2010,5,0
36,569,1,3,4170,0,4,0,0,0,36,0,JN1CV6AR4AM2,58,37,2010,5,0
36,569,1,4,4170,0,4,0,0,0,36,0,JN1CV6AR4AM2,58,37,2010,5,0
36,569,1,5,4170,0,4,0,0,0,36,0,JN1CV6AR4AM2,58,37,2010,5,0
36,569,2,1,4170,0,4,0,0,0,36,0,19UUA9F57CA0,54,35,2012,5,0
36,570,1,1,1590,0,31,0,0,0,36,0,1D7HW48K95S1,7,472,2005,5,0
36,571,2,1,4840,0,14,0,0,0,36,0,JTEBK3EH0A21,49,403,2010,6,0
36,572,1,1,4170,1,61,3,2,777777777,36,1,1FDXF46R88ED,12,881,2008,5,0
36,573,1,1,880,0,5,0,0,0,36,0,3HGGK5H85FM7,37,39,2015,5,0
36,573,2,1,880,0,5,0,0,0,36,0,JHMGE8H55BC0,37,39,2011,6,0
36,574,1,1,6250,0,4,0,0,0,36,0,JNKCV51E86M5,58,37,2006,5,0
36,575,2,1,4170,0,2,0,0,0,36,0,WBS3R9C51FF7,34,47,2015,5,0
36,575,2,2,4170,0,2,0,0,0,36,0,WBS3R9C51FF7,34,47,2015,5,0
36,575,2,3,4170,0,2,0,0,0,36,0,WBS3R9C51FF7,34,47,2015,5,0
36,576,1,1,5077,0,20,0,0,0,36,0,5TDZK23C89S2,49,442,2009,5,0
36,576,1,2,5077,0,20,0,0,0,36,0,5TDZK23C89S2,49,442,2009,5,0
36,577,1,1,5730,0,4,0,0,0,36,0,3N1CN7APXDL8,35,50,2013,5,0
36,577,2,1,5730,0,31,0,0,0,36,0,1C6RR7VM2GS2,7,482,2016,5,0
36,578,1,1,5550,0,15,0,0,0,36,0,5FNYF18728B0,37,421,2008,5,0
36,578,1,2,5550,0,15,0,0,0,36,0,5FNYF18728B0,37,421,2008,5,0
